esf..coll	Eruptive Solar Flares , ed Z Svestka, BV Jackson, ME Machado, Lect. Notes Phys. 399
eso..rept	SCIENTIFIC REPORT. EUROPEAN SOUTHERN OBS.
eso..work	ESO WORSKHOP ON THE SUPERNOVA 1987A: GARCHING
esoi.work	ESO INFRARED WORKSHOP: 2D: GARCHING 1982APR20-23
fcra.rept	REPORT. FIVE COLLEGE RADIO ASTRON. OBS.
fcro.rept	REPORTS. FIVE COLLEGE RADIO ASTRONOMY OBS.
fgts.symp	Airborne Astronomy Symposium on the Galactic Ecosystem: From Gas to Stars to Dust
fic..conf	FUND. INTERACTIONS & COSMOLOGY: 1985 CARGESE
fmpn.coll	From Miras to Planetary Nebulae, eds. M.O. Mennessier, A. Omont
fogh.conf	 In Formation of the Galactic Halo, Inside and Out , ed. H Morrison, A Sarajedini
fps..conf	FORMATION OF PLANETARY SYSTEMS: CNES: GRASSE: 80
fseg.conf	FORMATION,STRUCTURE&EVOLUTION/GALAXIES:CECAM:1981
fseg.conf	FORMATION/STRUCT/EVOLUTION/GALAXIES: CECAM,PARIS
fsro.conf	FLARE STARS AND RELATED OBJECTS: SYMP. BYURAKAN
fstg.conf	From Stars to Galaxies , ed. C. Leitherer, U. Fritze
fstp.conf	From Stardust to Planetesimals
gal..proc	The Galaxy, edited by G. Gilmore and B. Carswell
gamo.conf	GALACTIC MODELS / 4TH FLORIDA / GAINESVILLE 89MAR
gcsg.symp	HARLOW-SHAPLEY SYMP.GLOB CLUST.SYST.IN GALAXIES
gein.work	PROC. WORKSHOP ON GEOPHYSICAL INFORMATICS MOSCOW
geis.conf	GALACTIC & EXTRAGALACTIC INFRARED SPECTR.
gfpg.conf	GRAVIT. FORCE PERPENDICULAR TO THE GALACTIC PLANE
ghog.conf	GASEOUS HALOS OF GALAXIES / NRAO / GREEN BANK 85
gmca.conf	GRAVIT. MAGNETO-CONVECTION & ACCRETION:TEGERNSEE
gmcg.conf	GIANT MOLEC. CLOUDS IN GALAXY - 3 GREGYNOG 1980
goco.conf	GAMOW COSMOLOGY: ENRICO FERMI COURSE 86
grep.conf	GEN.REL.EFFECTS PHYS&ASTROPHYS:EXPER.&THEORY 3RD
grg..conf	9TH INT.CONF.GEN.REL.&GRAVITATION: JENA: 1983JUL
grg..conf	GENERAL RELATIVITY AND GRAVIT.
grg..conf	GENERAL RELATIVITY AND GRAVITATION - BERNE,SWITZ
grg2.conf	GENERAL RELATIVITY AND GRAVIT. II. - BERNE,SWITZ
grt..work	LA JOLLA WORKSHOP ON GAMMA RAY TRANSIENTS - 1982
grtr.conf	GAMMA-RAY TRANSIENTS & REL. ASTROPHYS. PHENOMENA
gxrs.conf	GALACTIC X-RAY SOURCES: NATO - SOUNION,GREECE
haob.rept	ANNUAL REPORT TO DIRECTOR HALE OBSERVATORIES
hea..conf	HIGH ENERGY ASTROPHYSICS / DIJON, FRANCE 1975
hea..conf	HIGH-ENERGY ASTROPH: COSPAR23: BUDAPEST, JUN1981
heta.conf	HIGH ENERGY TRANSIENTS IN ASTROPHYS.: SANTA CRUZ
hgc..conf	HIGHLIGHTS IN GRAVITATION & COSMOLOGY: GOA,INDIA
hhot.symp	HERBIG-HARO OBJECTS, T-TAURI STARS, SYMP: MEXICO
hia..rept	HERZBERG INST. ASTROPH. NAT.RES.COUNCIL NRC
hnis.conf	THERMAL / NONTHERMAL INTERACTIONS IN SOLAR FLARES
hper.conf	HIGH-PREC.EARTH ROTAT.&EARTH-MOON DYN:IAU COLL.63
hrii.conf	HIGH RESOLUTION IMAGING BY INTERFEROMETRY
hrxs.conf	HIGH RESOLUTION X-RAY SPECTROSC./ COSMIC PLASMAS
iaia.conf	IMAGE ANALYSIS IN ASTRONOMY: FIRENZE
